setBiosysID	geneEntrezID
160971	54600
187082	6283
83112	6932
82974	3101
105740	9134
119547	408
137945	3146
106053	5908
138057	64223
137993	4773
161050	8367
175229	3837
167191	3689
441	6201
106358	6364
198782	3092
138015	5595
138063	2776
485	1385
198784	4878
83063	653
137977	5781
193096	50508
82944	64425
105863	472
119549	196883
82926	127
132956	2805
105711	5742
137930	8976
198906	3708
470	7132
106357	151306
82966	51733
105688	1809
193146	200931
106048	7424
488	3598
137998	1326
96865	533
504	7476
100064	805
106501	5142
83122	8370
106242	26270
106067	11097
83082	5608
119539	51764
137960	4790
198860	4729
83077	3567
132956	23761
132956	8942
83097	5331
119548	219870
459	5350
83063	7480
83030	3035
198886	2863
138006	3280
105850	5423
169642	330
106332	6138
161060	2791
519	207
99051	114
82926	26330
105812	57551
144028	4792
106356	11251
99052	1512
169493	284217
506	5315
82973	373156
105944	6884
106427	1796
137922	5606
82987	5333
105686	5686
83066	9261
106028	5566
119550	2847
160969	6251
106386	3441
119548	3973
105977	9045
83036	6234
83122	55766
105808	79959
500	57144
83079	5530
153859	4360
125138	3107
106518	80331
105835	5682
369	7368
105897	7514
119548	156
106536	2892
138059	2353
131226	6647
83015	51733
105824	5686
105928	2697
493	5290
160955	6154
161023	2864
106426	3667
427	2326
119544	6604
323	1152
83098	27089
167191	383
198812	3549
119548	56413
187228	5291
96866	801
83082	5322
327	1644
138007	387
83035	9619
119552	5781
153352	491
154409	2770
105934	1173
83097	488
101143	5163
137940	3320
102181	157
160991	5706
198848	6097
198859	8612
138036	891
83086	5592
83040	5688
106065	3675
476	56920
138017	2268
106028	10672
83099	5603
106572	376497
132956	8813
106077	6137
106406	10747
137992	5590
106394	3665
105771	890
106520	5864
106482	6196
198759	1902
406	1544
198765	1815
128760	3558
106261	4604
198761	5594
160992	7316
105984	23165
106428	5140
83048	468
105965	3646
138050	3725
83122	3017
427	1544
106386	10411
105923	94235
296	126129
83122	317772
105921	522
119549	55970
99051	1399
105766	1019
106548	8342
106427	2260
106359	6360
106356	219869
83077	5293
132956	1788
198909	10109
478	88
161020	11211
105953	5438
106420	7249
106354	2249
119544	4199
105802	5347
198826	7410
138046	4318
126909	3709
527	1026
119544	54578
137953	5580
137977	2549
491	8517
452	2072
83107	112398
187089	5528
458	207
138053	7132
106526	4128
106345	2255
105922	514
153376	146
105765	9493
106572	2786
106469	5576
105937	27316
198800	6242
126872	5525
106497	108
105899	1869
105792	10714
198795	6654
138041	1398
106326	2235
198845	6517
117291	27257
187192	533
160955	3921
83048	409
105901	5704
128670	3113
169493	3593
106157	3949
106150	151056
153859	4481
105984	348995
137920	7186
200269	7043
138032	85409
106383	219438
106074	5432
167325	3304
137976	1017
106439	1759
187194	493
82991	391013
106480	1173
83042	6258
105689	5621
119564	1951
83035	4363
105820	4176
198795	3683
105959	23636
106549	8340
106358	5368
83033	64816
198870	4707
137935	2619
198843	5496
106230	23708
125136	22827
105721	9060
153910	4688
83021	1355
524	6934
82990	8540
105648	5714
520	5291
106406	1401
198871	6720
106036	10000
160941	5706
105906	3068
198789	5579
198892	5729
83088	259286
106342	10252
373	5106
83037	5436
138000	3593
106096	3767
82930	5373
137920	1147
105967	3646
198847	8326
106353	10818
106147	51302
119548	389090
83058	3630
106043	6863
138041	3932
126909	5529
451	79661
497	5519
137918	360
132956	2593
138057	5291
105820	5687
105940	53981
138058	1147
106356	4295
83065	9475
193096	54209
106398	5594
105966	6204
187172	1803
106386	51135
169356	3984
83114	8503
106401	4793
137939	7421
137963	1387
187228	8826
106165	375
122191	3553
142238	1644
105984	10762
105902	3484
105656	54205
83049	23533
471	5533
105965	6168
105831	5683
106516	552891
105698	113612
105796	5684
100063	259307
83108	5599
478	1291
106380	2787
105899	5699
161057	51727
106034	641455
106386	51295
383	48
478	1399
167191	5578
450	10580
106468	5578
198759	1264
106441	23370
106424	51719
105960	23279
370	10317
105942	4331
287	124
137987	2547
106356	390437
137992	5295
169306	23236
106228	6628
105937	6128
82931	5236
83105	3655
458	1839
105769	4171
343	2948
82989	55500
198814	2023
105965	8890
160943	5000
198774	5925
161052	4686
527	7057
512	83447
106356	6010
532	3119
83046	7517
198795	3480
187211	7529
106549	6872
106384	1280
198897	4158
137946	6714
137957	6604
83055	51246
106494	2775
83092	109
106010	3932
106503	80728
106140	8540
82995	6484
83081	4794
443	391767
161020	5179
187212	9491
512	4698
198810	7030
106384	5296
198778	4524
105810	5577
106369	2796
105812	5525
106357	51738
138076	84168
138273	2645
106471	5573
187178	3768
83031	1545
106230	8666
83098	9377
119554	10000
494	5578
462	1134
83087	125962
105967	6139
198833	6288
198845	6812
105902	6616
138055	940
198825	6347
138943	51763
198802	5781
193096	3690
187178	2566
106096	9495
138024	2280
119558	347734
441	6181
301	1581
106574	22826
83065	7869
119548	10316
119523	5362
83078	966
100064	3725
198849	8852
138009	9564
363	93183
106034	2788
106074	3921
198844	1839
106132	3158
482	4619
106572	60482
105770	9491
138626	50814
83092	51806
83051	83729
138052	5599
198827	7474
137972	4303
105765	11116
160992	5693
105837	5441
167325	11253
137999	5295
160134	10392
83108	675
198886	8590
106572	479
198870	4712
480	6382
83121	1493
105983	10197
106003	6749
106510	10197
83036	6164
442	84172
137916	898
149806	9187
137933	2971
106356	2786
198785	127
138081	1432
83073	624
106460	6464
500	93408
82942	1349
137974	6304
105901	5699
106358	84432
128670	3112
106122	1892
105978	6158
373	5160
533	942
199378	55916
173973	2932
362	5336
83099	79139
106519	10815
121494	3672
494	5781
119558	6564
106496	5580
160950	6627
106007	9631
106386	6464
82949	6472
138572	9415
534	2904
102279	161
106534	10681
462	2642
106356	9038
138062	10014
82952	10449
105902	150
153352	480
106426	5290
106230	6164
498	143496
494	53842
106493	59345
198775	5534
132956	5498
83087	390439
105794	5424
198886	4543
138600	5293
137994	8976
138012	1432
105688	9475
465	7057
100064	9261
83014	22978
198811	8841
83100	6391
83004	3948
137916	5948
82981	8692
83065	54910
105970	1975
198771	5558
137933	9655
106356	390142
137910	3055
105970	6217
83083	4636
83050	3706
198825	51734
198871	5933
137963	9611
100065	5621
198825	58515
487	3663
106516	6237
106419	8822
106337	102
83105	8312
106169	5693
169352	3066
106034	8527
83067	5604
137987	10284
198784	1855
83096	5313
198811	9184
105815	4928
105833	23198
82932	10720
82944	5439
106343	5296
105765	143471
83079	2215
105951	6429
106356	403284
106150	6715
106513	6812
105749	5719
83077	3578
132956	4697
106384	4893
187081	5598
105902	139760
478	3918
106356	8322
139165	549
106067	9631
106511	9491
138027	3817
106503	50649
153910	3678
106077	6168
459	3363
139512	1735
200309	1435
106516	2902
137980	1399
83102	3577
106356	150681
535	3558
106509	8828
198814	5232
105766	902
160994	4850
137995	842
105996	904
105777	23594
187100	64135
119571	9356
105922	509
105777	5000
125138	3119
96864	2785
161012	2530
169350	3716
83100	5438
106559	4686
83100	7802
161012	56648
187200	2982
198814	5315
512	51164
105765	55839
119548	391107
106058	2152
106241	3801
93992	1347
506	775
106136	8309
82944	272
106387	6196
119520	4628
160992	9125
138070	50650
187217	2923
198862	25865
424	118672
106492	4854
138629	6713
105837	57804
83067	3678
105940	7884
148660	9626
137990	115557
83062	1840
106572	6513
198909	5781
105837	672
106480	1785
83114	1956
105812	699
119550	728
119548	84109
513	534
106015	23165
117291	23658
307	5438
106572	6519
106204	5105
106242	11328
465	55367
198860	4712
198901	720
194324	1208
137977	4908
365	100137049
106230	4736
106574	29974
83105	1050
106383	219487
198873	5091
83124	3804
198785	1381
132956	254531
83118	5743
106196	5210
476	1944
83060	9131
106136	51
106514	57369
169352	170261
83056	11060
160943	5710
161009	1742
106494	54331
105897	4998
106021	161
83058	5289
198765	26492
119548	135948
105927	2701
106540	23649
83120	3108
106356	2869
83081	5294
132956	54480
148660	2782
105765	1029
106169	54363
198845	4293
187089	1846
83105	7170
106026	5706
106493	109
83020	1549
167325	5611
106192	548596
105868	3014
346	23324
506	2475
83098	1537
106328	4825
83123	3458
177876	9818
106503	343578
106500	2771
132956	64132
193096	5594
132956	51251
462	553
105823	23595
100065	3569
119548	8590
82946	953
106058	2158
83077	3449
83066	5829
507	2571
119550	6752
198807	3915
137917	6464
83089	60
160976	8879
83051	6349
198855	6352
137956	112399
187082	1846
169642	7099
105999	6884
106015	10762
137996	3688
369	6609
138032	5518
106096	5576
198835	1387
198787	5162
83061	5331
161048	64105
138061	959
119548	26188
105734	8675
473	4242
106386	2534
106034	2207
106414	919
198816	11131
106549	6426
466	8925
160948	3020
106357	51052
106029	5739
83073	722
106028	808
169346	9459
105782	4175
198862	23523
106439	5594
170720	478
83103	10971
106065	6566
198760	5295
99051	10000
198806	2597
119552	151888
106062	10461
83105	5881
137963	1278
131226	5828
105679	4137
106356	390093
153910	60
503	29882
106229	10419
82992	5321
105829	5683
523	2885
101142	2875
198800	801
138014	3596
365	123745
198881	5058
106572	123041
462	3358
106067	6142
105952	1478
487	5970
119548	1903
138024	4089
117292	9474
198909	55024
490	3455
172847	4311
424	10056
153376	3710
83066	3315
316	594
106154	3284
106369	7253
198880	462
498	442361
467	10652
106230	6161
198887	1544
138019	5290
198797	356
169493	3908
83052	805
483	5607
82984	126792
161068	55676
138032	5515
119571	11254
469	5562
105966	6209
193095	366
187198	5153
106007	129401
106356	5331
160977	1490
187103	5770
142128	6472
106357	283869
473	3065
502	779
105965	6134
106044	5588
83113	8313
106426	1975
96864	131890
513	51606
170654	10000
105784	5558
105807	22995
83055	27244
105808	3320
83051	2322
198886	4142
138001	5604
106393	5528
187228	58510
105995	23511
138447	2678
198886	1240
105937	10978
106043	3709
132956	4199
83051	6355
106398	7314
142274	122622
82930	8790
138018	3726
105787	5000
198765	4992
105921	1337
105686	5691
307	5143
106503	2909
106029	391
138071	8877
106357	10874
187182	2774
500	5159
83053	4986
105965	6217
161014	57171
172846	3683
198803	1978
161058	2534
82928	6888
83008	160428
106414	55740
523	898
93344	1345
105819	10726
161013	4121
484	2162
83055	1026
106043	2847
106447	3065
105698	1581
198794	1435
83095	5798
521	5293
161059	2793
106096	94235
106517	774
504	7471
488	3593
496	5532
83117	5292
198850	7453
198851	23384
198812	4256
193328	5976
119548	10161
83060	4803
82974	2538
106043	623
476	5058
83107	1399
198774	4087
138041	1942
105897	6118
132956	54578
138026	207
198760	5290
138071	6776
105941	5438
105903	9789
105821	23198
83120	3123
83055	1021
102279	8394
187103	3117
83081	5595
119543	166929
106386	925
105884	1642
106062	6714
83077	3454
173973	440275
138228	5053
198847	10009
83107	1398
398	5167
198779	841
175229	79897
96530	5500
83056	7323
83053	2894
198782	6633
126909	801
462	3352
83043	4913
470	5291
170720	5330
198845	5578
128760	6370
160948	85236
364	23171
187178	2773
171867	2359
425	2938
161050	3012
105833	7311
198766	3559
83083	1432
169351	4089
128760	3565
82990	64600
198887	9619
93992	23439
142458	84076
83097	7381
491	56924
160991	5711
105979	8856
106265	2766
83089	387
83110	1869
132956	5106
485	6892
503	23533
106122	5095
83097	163688
116127	11157
482	4624
106357	151
83061	51384
105678	329
193147	7040
339	2686
106386	713
187189	112
106352	2885
119523	2534
198779	5579
198870	4710
106356	219981
106017	5687
105898	5684
105739	898
105678	2934
105888	5981
105944	2963
99052	57192
198827	7472
83089	673
198760	126961
198771	5426
160997	4654
154409	6750
105966	1964
105903	6176
105989	5478
83076	6696
106385	5781
83074	115653
105782	5698
137939	6376
138036	207
106356	26682
106113	29881
167190	8720
83049	5594
160950	6426
137997	10013
307	661
480	941
105654	841
106169	6898
475	6500
187228	6711
83105	5979
160951	84967
137945	387
83051	23495
193146	361
106386	3553
424	6301
106444	7410
446	6731
119548	26686
83090	5294
106402	5516
198886	8387
106067	9972
83033	7364
106552	653604
106401	3725
460	7048
161020	2852
105788	10197
198859	116255
425	1645
105836	5706
105921	4695
106502	158763
105739	5884
125136	10713
106565	171568
105898	4172
132956	125981
106499	108
137933	3598
138027	10919
105763	7321
199538	151056
160943	79023
106549	55814
198894	5591
106398	9641
83057	9341
105754	8318
125138	3113
106200	6517
106386	5170
154409	2773
106572	57122
105968	6152
102279	80230
160960	2253
100065	10963
137955	2065
502	5605
83053	552
105744	5710
106357	3354
143700	84516
83069	23705
505	126129
198784	5290
83066	5336
148660	1259
477	5534
137969	1958
491	2932
105825	143471
138007	64689
105846	8930
106427	64223
106491	83464
82931	2717
105902	1363
137998	920
161020	8322
198881	10018
99051	3551
106386	5058
105998	2071
83048	5921
198897	886
161020	8323
160947	6884
83051	6354
105740	5716
198807	10971
106552	8968
106448	4615
288	5161
105959	9785
105659	5533
160966	55679
498	26659
350	2585
106386	3636
105902	1649
106232	2677
198759	5566
106439	113
106439	6714
106358	1232
138942	8871
105688	782
119557	3119
307	5430
161063	2792
106572	23250
187098	29110
187174	80331
491	5600
105845	4913
138000	112744
105897	9793
138084	5601
106572	57205
105903	55763
82926	84532
167325	267
526	2253
106401	5606
198853	6123
106439	50649
83073	727
82991	84647
105952	6633
198874	4634
137972	2308
96865	164
82974	57818
482	100506658
99052	1211
522	3845
160993	5073
132956	440138
138039	5566
441	6152
462	4543
82996	6489
105906	2081
119571	7922
106489	28514
512	3066
137954	999
114229	1756
106388	4208
83069	3122
138063	2773
106390	10333
105781	5001
475	4092
161020	2863
105952	3181
137989	2260
198884	7128
309	5432
441	6235
167190	79139
198811	1870
106552	126961
119548	680
106466	4914
105807	5116
131126	255027
200309	8600
83063	1452
501	5575
137939	8812
187182	2771
425	1544
160948	5451
105699	1579
105688	10963
160944	11065
187189	107
105815	55055
161006	1459
177876	50628
100064	814
83079	5533
105765	5718
198901	8929
105978	6141
122973	55276
160943	91687
138022	6654
515	245972
160951	10978
301	54657
119544	54576
138023	51060
474	656
105937	2957
106555	3015
105766	4331
82952	5096
138030	1540
137963	1482
100063	122622
294	54995
105781	983
83102	537
106591	93589
148660	808
456	6196
160994	4848
119527	64221
137965	3688
483	2885
83100	509
198917	902
106356	64106
106383	81050
187180	55970
160950	24148
119548	219875
198797	8772
106231	2155
105892	267004
105825	5713
106361	5020
82989	8398
450	10062
105672	840
106028	708
149807	1495
119548	2793
105686	5683
198843	55660
187081	6196
132956	7923
406	1553
106439	9181
198807	5879
187106	2634
132956	5321
106513	2770
106014	9688
493	23533
83116	8503
160140	57162
484	1361
106011	3836
106028	5139
105981	51520
516	3875
106169	3972
105796	5689
106403	5528
288	1431
83031	125
82940	1543
198885	23236
106386	3452
198777	1051
187211	5720
368	5320
83100	4708
160966	81607
106029	489
480	5175
105699	1551
167190	118424
498	79345
83073	2147
509	10476
106247	11328
137955	207
106396	3725
161020	3350
106459	572
152657	3383
106427	53632
198886	1237
193328	81608
105996	8178
106028	5145
147809	2767
198797	666
106549	8338
161020	7483
137991	1839
106516	801
106028	81704
99051	2793
106198	81929
105656	3002
137990	25791
106404	64127
106419	11344
83089	3690
106402	466
119520	3985
143700	1778
106262	7273
83049	5296
138022	3932
82989	8527
364	56894
82959	316
106572	10349
199266	10557
106354	2246
160947	6883
160942	9814
105892	2067
105937	1981
116128	6885
137942	285220
83068	1286
106384	7529
137953	5583
106557	8731
512	161
138017	1956
106073	3836
169344	6880
106034	5515
186779	23122
506	8835
105767	894
138078	3315
105820	143471
198906	488
172847	481
83074	4800
456	4791
119559	1836
161051	7936
105749	472
137917	1398
106535	1136
102279	84612
492	695
105957	1478
82937	6646
106398	5599
161061	2782
198862	4691
106552	8367
99052	10577
105688	54209
105998	2967
401	79646
154409	115
106549	6431
106028	8654
137941	5743
142258	10390
160943	54821
106048	7018
105769	5683
187198	4843
198805	896
100065	3303
106444	23365
147795	3569
106536	161
160962	4717
492	5533
198786	3105
82946	5426
83072	5592
105941	5441
105979	7421
198906	5331
83065	5532
152665	6382
106349	2254
149807	9564
198776	5464
132956	51
119548	442191
160139	3725
106223	1785
106230	85365
198780	29985
106353	2250
83070	4233
106026	5715
119549	7432
106138	23600
106572	359
82926	5214
82978	23127
83056	9354
117292	3456
125138	4627
137911	174
114227	9271
99051	5332
173907	26285
106358	1237
82940	7365
137930	6654
137939	27244
119552	3112
137928	2776
83100	3064
160943	64105
494	10627
106357	6288
106482	1845
106325	645
161020	83551
106374	5032
106028	1398
105770	1027
187229	5599
117292	3551
198802	652
138034	2767
106493	5136
137942	2046
106383	79324
83054	2033
105937	10056
460	93
198799	80319
106400	3146
106165	152503
187106	3120
138049	5295
512	148327
99052	427
105965	6165
106356	5028
193184	4686
154383	91807
160941	23595
106263	4833
106532	81539
83087	390442
105951	83443
373	231
82933	2194
198886	338674
